sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_nombre,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-269/2023,,1089 FE,,11,false,CVT,"$3,207.90",$513.26,"$3,721.16",180005755,11/12/2023,17.406,"$55,836.71","$8,933.87","$64,770.58"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-003/2024,,1092 FE,,12,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180005975,20/12/2023,17.299,"$7,733,578.32","$1,237,372.53","$8,970,950.86"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-003/2024,,1093 FE,,12,false,CVT,"$2,061.00",$329.76,"$2,390.76",180005976,20/12/2023,17.299,"$35,653.24","$5,704.52","$41,357.76"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-003/2024,,1094 FE,,12,false,CVT,$485.94,$77.75,$563.69,180005977,20/12/2023,17.299,"$8,406.28","$1,345.00","$9,751.28"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-003/2024,,1095 FE,,12,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180005974,20/12/2023,17.299,"$81,692,728.40","$13,070,836.54","$94,763,564.95"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-003/2024,,1096 FE,,12,false,CVT,"$2,609.25",$417.48,"$3,026.73",180005978,20/12/2023,17.299,"$45,137.42","$7,221.99","$52,359.40"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-003/2024,,1097 FE,,12,false,CVT,"$16,764.43","$2,682.31","$19,446.74",180006010,15/12/2023,17.299,"$290,007.87","$46,401.26","$336,409.13"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-011/2024,,1103 FE,,12,false,CVT,$2.55,$0.41,$2.96,180000037,09/01/2024,17.0458,$43.47,$6.95,$50.42
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-011/2024,,1104 FE,,12,false,CVT,$44.36,$7.10,$51.46,180000038,09/01/2024,17.0458,$756.15,$120.98,$877.14
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-011/2024,,1105 FE,,12,false,CVT,$162.57,$26.01,$188.58,180000039,09/01/2024,17.0458,"$2,771.14",$443.38,"$3,214.52"
N000,A01,N306,2281,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1114 FE,,1,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180000302,13/03/2024,17.0357,"$80,449,321.54","$12,871,891.45","$93,321,212.98"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1115 FE,,1,false,CVT,"$2,350.69",$376.11,"$2,726.80",180000307,13/03/2024,17.0357,"$40,045.65","$6,407.30","$46,452.95"
N000,A01,N306,2281,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-044/2024,,1116 FE,,1,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000304,13/03/2024,17.0357,"$7,615,869.14","$1,218,539.06","$8,834,408.20"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1117 FE,,1,false,CVT,"$3,234.51",$517.52,"$3,752.03",180000309,13/03/2024,17.0357,"$55,102.14","$8,816.34","$63,918.48"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1118 FE,,1,false,CVT,$540.87,$86.54,$627.41,180000310,13/03/2024,17.0357,"$9,214.10","$1,474.26","$10,688.35"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1119 FE,,1,false,CVT,"$4,778.80",$764.61,"$5,543.41",180000311,13/03/2024,17.0357,"$81,410.20","$13,025.63","$94,435.84"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-044/2024,,1120 FE,,1,false,CVT,$103.55,$16.57,$120.12,180000312,09/02/2024,17.0357,"$1,764.05",$282.25,"$2,046.29"
N000,A01,N306,2281,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-073/2024,,1129 FE,,2,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180000826,12/03/2024,16.8728,"$79,680,043.23","$12,748,806.92","$92,428,850.15"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-073/2024,,1130 FE,,2,false,CVT,"$2,441.65",$390.66,"$2,832.31",180000827,12/03/2024,16.8728,"$41,197.47","$6,591.60","$47,789.07"
N000,A01,N306,2281,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-073/2024,,1131 FE,,2,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180000828,12/03/2024,16.8728,"$7,543,044.13","$1,206,887.06","$8,749,931.19"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-073/2024,,1132 FE,,2,false,CVT,"$2,983.99",$477.44,"$3,461.43",180000829,12/03/2024,16.8728,"$50,348.27","$8,055.72","$58,403.99"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-073/2024,,1133 FE,,2,false,CVT,$511.04,$81.77,$592.81,180000852,12/03/2024,16.8728,"$8,622.68","$1,379.63","$10,002.30"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-073/2024,,1134 FE,,2,false,CVT,"$8,709.18","$1,393.47","$10,102.65",180000850,12/03/2024,16.8728,"$146,948.25","$23,511.72","$170,459.97"
N000,A01,N306,2281,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1145 FE,,3,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180001178,09/04/2024,16.5173,"$78,001,231.45","$12,480,197.03","$90,481,428.48"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1146 FE,,3,false,CVT,"$2,597.65",$415.62,"$3,013.27",180001180,09/04/2024,16.5173,"$42,906.16","$6,864.99","$49,771.15"
N000,A01,N306,2281,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-098/2024,,1147 FE,,3,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001189,09/04/2024,16.5173,"$7,384,116.61","$1,181,458.66","$8,565,575.27"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1148 FE,,3,false,CVT,"$3,266.05",$522.57,"$3,788.62",180001192,09/04/2024,16.5173,"$53,946.33","$8,631.41","$62,577.74"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1149 FE,,3,false,CVT,$605.54,$96.89,$702.43,180001194,09/04/2024,16.5173,"$10,001.89","$1,600.30","$11,602.19"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1150 FE,,3,false,CVT,"$9,512.59","$1,522.01","$11,034.60",180001195,09/04/2024,16.5173,"$157,122.30","$25,139.57","$182,261.87"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-098/2024,,1151 FE,,3,false,CVT,"$1,752.69",$280.43,"$2,033.12",180001201,09/04/2024,16.5173,"$28,949.71","$4,631.95","$33,581.66"
N000,A01,N306,2281,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1160 FE,,4,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180001700,08/05/2024,17.0042,"$80,300,566.06","$12,848,090.57","$93,148,656.63"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1161 FE,,4,false,CVT,"$2,629.67",$420.75,"$3,050.42",180001704,08/05/2024,17.0042,"$44,715.43","$7,154.47","$51,869.90"
N000,A01,N306,2281,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-120/2024,,1162 FE,,4,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180001705,08/05/2024,17.0042,"$7,601,786.95","$1,216,285.91","$8,818,072.87"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1163 FE,,4,false,CVT,"$3,113.99",$498.24,"$3,612.23",180001706,08/05/2024,17.0042,"$52,950.91","$8,472.15","$61,423.05"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1164 FE,,4,false,CVT,$698.43,$111.75,$810.18,180001707,08/05/2024,17.0042,"$11,876.24","$1,900.20","$13,776.44"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1165 FE,,4,false,CVT,"$8,385.09","$1,341.61","$9,726.70",180001708,08/05/2024,17.0042,"$142,581.75","$22,813.08","$165,394.83"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-120/2024,,1166 FE,,4,false,CVT,"$1,137.64",$182.02,"$1,319.66",180001709,08/05/2024,17.0042,"$19,344.66","$3,095.15","$22,439.80"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1175 FE,,5,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180002294,11/06/2024,17.5592,"$82,921,495.84","$13,267,439.33","$96,188,935.18"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1176 FE,,5,false,CVT,"$2,178.71",$348.59,"$2,527.30",180002298,11/06/2024,17.5592,"$38,256.40","$6,121.02","$44,377.43"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-145/2024,,1177 FE,,5,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180002299,11/06/2024,17.5592,"$7,849,901.64","$1,255,984.26","$9,105,885.90"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1178 FE,,5,false,CVT,"$3,871.52",$619.44,"$4,490.96",180002306,11/06/2024,17.5592,"$67,980.79","$10,876.93","$78,857.72"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1179 FE,,5,false,CVT,$769.45,$123.11,$892.56,180002309,11/06/2024,17.5592,"$13,510.93","$2,161.75","$15,672.67"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1180 FE,,5,false,CVT,"$10,046.70","$1,607.47","$11,654.17",180002311,11/06/2024,17.5592,"$176,412.01","$28,225.92","$204,637.94"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-145/2024,,1181 FE,,5,false,CVT,$827.69,$132.43,$960.12,180002336,11/06/2024,17.5592,"$14,533.57","$2,325.37","$16,858.95"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1193 FE,,6,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180002901,10/07/2024,18.0977,"$85,464,506.09","$13,674,320.97","$99,138,827.06"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1194 FE,,6,false,CVT,"$2,742.51",$438.80,"$3,181.31",180002903,10/07/2024,18.0977,"$49,633.12","$7,941.30","$57,574.42"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-170/2024,,1195 FE,,6,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180002904,10/07/2024,18.0977,"$8,090,639.95","$1,294,502.39","$9,385,142.34"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1196 FE,,6,false,CVT,"$4,153.49",$664.56,"$4,818.05",180002906,10/07/2024,18.0977,"$75,168.62","$12,026.98","$87,195.59"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1197 FE,,6,false,CVT,$749.48,$119.92,$869.40,180002908,10/07/2024,18.0977,"$13,563.86","$2,170.22","$15,734.08"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1198 FE,,6,false,CVT,"$13,956.35","$2,233.02","$16,189.37",180002910,10/07/2024,18.0977,"$252,577.84","$40,412.45","$292,990.29"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-170/2024,,1199 FE,,6,false,CVT,"$4,210.98",$673.76,"$4,884.74",180002911,10/07/2024,18.0977,"$76,209.05","$12,193.45","$88,402.50"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1209 FE,,7,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180003482,09/08/2024,19.3905,"$91,569,619.64","$14,651,139.14","$106,220,758.78"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1210 FE,,7,false,CVT,"$2,891.41",$462.63,"$3,354.04",180003483,09/08/2024,19.3905,"$56,065.89","$8,970.54","$65,036.43"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-195/2024,,1211 FE,,7,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180003485,09/08/2024,19.3905,"$8,668,590.70","$1,386,974.51","$10,055,565.21"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1214 FE,,7,false,CVT,"$13,043.87","$2,087.02","$15,130.89",180003488,09/08/2024,19.3905,"$252,927.16","$40,468.35","$293,395.51"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1216 FE,,7,false,CVT,"$3,238.74",$518.20,"$3,756.94",180003489,09/08/2024,19.3905,"$62,800.79","$10,048.13","$72,848.91"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1217 FE,,7,false,CVT,"$4,158.50",$665.36,"$4,823.86",180003491,09/08/2024,19.3905,"$80,635.39","$12,901.66","$93,537.06"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-195/2024,,1218 FE,,7,false,CVT,$761.55,$121.85,$883.40,180003493,09/08/2024,19.3905,"$14,766.84","$2,362.69","$17,129.53"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1227 FE,,8,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180003950,05/09/2024,19.798,"$93,493,996.01","$14,959,039.36","$108,453,035.37"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1228 FE,,8,false,CVT,"$2,922.00",$467.52,"$3,389.52",180003952,05/09/2024,19.798,"$57,849.76","$9,255.96","$67,105.72"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-218/2024,,1229 FE,,8,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180003954,05/09/2024,19.798,"$8,850,765.00","$1,416,122.40","$10,266,887.39"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1230 FE,,8,false,CVT,"$4,198.57",$671.77,"$4,870.34",180003955,05/09/2024,19.798,"$83,123.29","$13,299.73","$96,423.02"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1231 FE,,8,false,CVT,$801.17,$128.19,$929.36,180003957,05/09/2024,19.798,"$15,861.56","$2,537.85","$18,399.41"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1232 FE,,8,false,CVT,"$3,894.95",$623.19,"$4,518.14",180003958,05/09/2024,19.798,"$77,112.22","$12,337.96","$89,450.18"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-218/2024,,1233 FE,,8,false,CVT,"$14,458.13","$2,313.30","$16,771.43",180003959,05/09/2024,19.798,"$286,242.06","$45,798.73","$332,040.79"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1243 FE,,9,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180004595,08/10/2024,19.4678,"$91,934,660.85","$14,709,545.74","$106,644,206.58"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1244 FE,,9,false,CVT,"$2,674.24",$427.88,"$3,102.12",180004598,08/10/2024,19.4678,"$52,061.57","$8,329.85","$60,391.42"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-243/2024,,1245 FE,,9,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180004599,08/10/2024,19.4678,"$8,703,147.93","$1,392,503.67","$10,095,651.60"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1246 FE,,9,false,CVT,"$3,657.69",$585.23,"$4,242.92",180004601,08/10/2024,19.4678,"$71,207.18","$11,393.15","$82,600.33"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1247 FE,,9,false,CVT,$674.72,$107.96,$782.68,180004602,08/10/2024,19.4678,"$13,135.31","$2,101.65","$15,236.96"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1248 FE,,9,false,CVT,"$13,355.25","$2,136.84","$15,492.09",180004604,08/10/2024,19.4678,"$259,997.34","$41,599.57","$301,596.91"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-243/2024,,1249 FE,,9,false,CVT,"$6,721.37","$1,075.42","$7,796.79",180004605,08/10/2024,19.4678,"$130,850.29","$20,936.05","$151,786.33"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1258 FE,,10,false,CFT,"$4,722,396.00","$755,583.36","$5,477,979.36",180005317,07/11/2024,20.0908,"$94,876,713.56","$15,180,274.17","$110,056,987.73"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1259 FE,,10,false,CVT,"$2,520.52",$403.28,"$2,923.80",180005318,07/11/2024,20.0908,"$50,639.26","$8,102.28","$58,741.55"
N000,A01,N306,2280,453658,4326979,800912796,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-262/2024,,1260 FE,,10,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180005319,07/11/2024,20.0908,"$8,981,662.26","$1,437,065.96","$10,418,728.22"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1261 FE,,10,false,CVT,"$3,473.51",$555.76,"$4,029.27",180005320,07/11/2024,20.0908,"$69,785.59","$11,165.70","$80,951.29"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1262 FE,,10,false,CVT,$699.95,$111.99,$811.94,180005322,07/11/2024,20.0908,"$14,062.56","$2,250.01","$16,312.56"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1263 FE,,10,false,CVT,"$8,479.19","$1,356.67","$9,835.86",180005323,07/11/2024,20.0908,"$170,353.71","$27,256.59","$197,610.30"
N000,A01,N306,2281,453659,4326979,800912837,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-262/2024,,1264 FE,,10,false,CVT,"$4,273.61",$683.78,"$4,957.39",180005325,07/11/2024,20.0908,"$85,860.24","$13,737.64","$99,597.88"
